report_id,observer_code,zone_id,observed_at,submitted_at,report_mode,odor,intensity,odor_type,environment,confidence,saw_forecast,memo,record_origin,idempotency_key,window_id
O00138,R01,Z1,2026-06-19 21:56:00,2026-06-19 21:57:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00138,W-20260619-2200
O00139,R02,Z3,2026-06-19 21:56:00,2026-06-19 21:57:51,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00139,W-20260619-2200
O00140,R07,Z3,2026-06-19 21:56:00,2026-06-19 21:56:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00140,W-20260619-2200
O00141,R13,Z3,2026-06-19 21:56:00,2026-06-19 21:58:29,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00141,W-20260619-2200
O00142,R14,Z3,2026-06-19 21:56:00,2026-06-19 21:56:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00142,W-20260619-2200
O00143,R04,Z1,2026-06-19 21:57:00,2026-06-19 22:00:16,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00143,W-20260619-2200
O00144,R10,Z3,2026-06-19 21:57:00,2026-06-19 21:59:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00144,W-20260619-2200
O00145,R15,Z2,2026-06-19 21:57:00,2026-06-19 21:57:38,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00145,W-20260619-2200
O00146,R03,Z1,2026-06-19 21:58:00,2026-06-19 22:01:21,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00146,W-20260619-2200
O00147,R11,Z2,2026-06-19 21:58:00,2026-06-19 22:01:27,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00147,W-20260619-2200
O00148,R16,Z2,2026-06-19 21:58:00,2026-06-19 22:01:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00148,W-20260619-2200
O00149,R17,Z1,2026-06-19 21:58:00,2026-06-19 22:00:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00149,W-20260619-2200
O00150,R18,Z1,2026-06-19 21:58:00,2026-06-19 21:59:21,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00150,W-20260619-2200
O00151,R05,Z2,2026-06-19 22:00:00,2026-06-19 22:01:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00151,W-20260619-2200
O00152,R08,Z2,2026-06-19 22:00:00,2026-06-19 22:02:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00152,W-20260619-2200
O00153,R09,Z3,2026-06-19 22:03:00,2026-06-19 22:04:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00153,W-20260619-2200
O00154,R12,Z2,2026-06-19 22:03:00,2026-06-19 22:04:57,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00154,W-20260619-2200
O00155,R19,Z2,2026-06-19 22:03:00,2026-06-19 22:06:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00155,W-20260619-2200
O00156,R20,Z1,2026-06-19 22:03:00,2026-06-19 22:03:38,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00156,W-20260619-2200
O00157,R06,Z1,2026-06-19 22:04:00,2026-06-19 22:07:25,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00157,W-20260619-2200
O00158,R01,Z1,2026-06-20 07:27:00,2026-06-20 07:27:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00158,W-20260620-0730
O00159,R16,Z2,2026-06-20 07:27:00,2026-06-20 07:28:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00159,W-20260620-0730
O00160,R18,Z1,2026-06-20 07:27:00,2026-06-20 07:28:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00160,W-20260620-0730
O00161,R11,Z2,2026-06-20 07:28:00,2026-06-20 07:31:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00161,W-20260620-0730
O00162,R14,Z3,2026-06-20 07:29:00,2026-06-20 07:30:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00162,W-20260620-0730
O00163,R15,Z2,2026-06-20 07:29:00,2026-06-20 07:32:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00163,W-20260620-0730
O00164,R17,Z1,2026-06-20 07:29:00,2026-06-20 07:31:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00164,W-20260620-0730
O00165,R03,Z1,2026-06-20 07:30:00,2026-06-20 07:32:06,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00165,W-20260620-0730
O00166,R04,Z1,2026-06-20 07:30:00,2026-06-20 07:31:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00166,W-20260620-0730
O00167,R07,Z3,2026-06-20 07:30:00,2026-06-20 07:32:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00167,W-20260620-0730
O00168,R02,Z3,2026-06-20 07:31:00,2026-06-20 07:33:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00168,W-20260620-0730
O00169,R12,Z2,2026-06-20 07:32:00,2026-06-20 07:34:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00169,W-20260620-0730
O00170,R13,Z3,2026-06-20 07:32:00,2026-06-20 07:35:26,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00170,W-20260620-0730
O00171,R20,Z1,2026-06-20 07:32:00,2026-06-20 07:34:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00171,W-20260620-0730
O00172,R05,Z2,2026-06-20 07:33:00,2026-06-20 07:34:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00172,W-20260620-0730
O00173,R10,Z3,2026-06-20 07:33:00,2026-06-20 07:33:31,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00173,W-20260620-0730
O00174,R06,Z1,2026-06-20 07:34:00,2026-06-20 07:36:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00174,W-20260620-0730
O00175,R08,Z2,2026-06-20 07:34:00,2026-06-20 07:36:46,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00175,W-20260620-0730
O00176,R09,Z3,2026-06-20 07:34:00,2026-06-20 07:35:18,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00176,W-20260620-0730
O00177,R16,Z2,2026-06-20 12:26:00,2026-06-20 12:27:25,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00177,W-20260620-1230
O00178,R14,Z3,2026-06-20 12:27:00,2026-06-20 12:29:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00178,W-20260620-1230
O00179,R01,Z1,2026-06-20 12:28:00,2026-06-20 12:29:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00179,W-20260620-1230
O00180,R03,Z1,2026-06-20 12:28:00,2026-06-20 12:28:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00180,W-20260620-1230
O00181,R05,Z2,2026-06-20 12:28:00,2026-06-20 12:31:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00181,W-20260620-1230
O00182,R15,Z2,2026-06-20 12:28:00,2026-06-20 12:29:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00182,W-20260620-1230
O00183,R04,Z1,2026-06-20 12:29:00,2026-06-20 12:30:29,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00183,W-20260620-1230
O00184,R02,Z3,2026-06-20 12:31:00,2026-06-20 12:34:01,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00184,W-20260620-1230
O00185,R07,Z3,2026-06-20 12:31:00,2026-06-20 12:31:58,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00185,W-20260620-1230
O00186,R10,Z3,2026-06-20 12:31:00,2026-06-20 12:31:53,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00186,W-20260620-1230
O00187,R18,Z1,2026-06-20 12:31:00,2026-06-20 12:34:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00187,W-20260620-1230
O00188,R20,Z1,2026-06-20 12:31:00,2026-06-20 12:32:58,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00188,W-20260620-1230
O00189,R19,Z2,2026-06-20 12:32:00,2026-06-20 12:33:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00189,W-20260620-1230
O00190,R06,Z1,2026-06-20 12:33:00,2026-06-20 12:36:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00190,W-20260620-1230
O00191,R08,Z2,2026-06-20 12:33:00,2026-06-20 12:36:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00191,W-20260620-1230
O00192,R11,Z2,2026-06-20 12:33:00,2026-06-20 12:34:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00192,W-20260620-1230
O00193,R13,Z3,2026-06-20 12:33:00,2026-06-20 12:36:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00193,W-20260620-1230
O00194,R12,Z2,2026-06-20 12:34:00,2026-06-20 12:36:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00194,W-20260620-1230
O00195,R17,Z1,2026-06-20 12:34:00,2026-06-20 12:36:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00195,W-20260620-1230
O00196,R08,Z2,2026-06-20 18:26:00,2026-06-20 18:26:58,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00196,W-20260620-1830
O00197,R15,Z2,2026-06-20 18:26:00,2026-06-20 18:29:36,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00197,W-20260620-1830
O00198,R19,Z2,2026-06-20 18:26:00,2026-06-20 18:26:40,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00198,W-20260620-1830
O00199,R02,Z3,2026-06-20 18:28:00,2026-06-20 18:29:29,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00199,W-20260620-1830
O00200,R07,Z3,2026-06-20 18:28:00,2026-06-20 18:30:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00200,W-20260620-1830
O00201,R09,Z3,2026-06-20 18:29:00,2026-06-20 18:30:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00201,W-20260620-1830
O00202,R13,Z3,2026-06-20 18:29:00,2026-06-20 18:30:58,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00202,W-20260620-1830
O00203,R04,Z1,2026-06-20 18:30:00,2026-06-20 18:33:03,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00203,W-20260620-1830
O00204,R16,Z2,2026-06-20 18:30:00,2026-06-20 18:31:45,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00204,W-20260620-1830
O00205,R03,Z1,2026-06-20 18:31:00,2026-06-20 18:34:39,scheduled,1.0,2,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00205,W-20260620-1830
O00206,R01,Z1,2026-06-20 18:32:00,2026-06-20 18:34:47,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00206,W-20260620-1830
O00207,R14,Z3,2026-06-20 18:32:00,2026-06-20 18:34:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00207,W-20260620-1830
O00208,R06,Z1,2026-06-20 18:33:00,2026-06-20 18:35:41,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00208,W-20260620-1830
O00209,R10,Z3,2026-06-20 18:33:00,2026-06-20 18:34:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00209,W-20260620-1830
O00210,R11,Z2,2026-06-20 18:33:00,2026-06-20 18:34:23,scheduled,1.0,3,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00210,W-20260620-1830
O00211,R17,Z1,2026-06-20 18:33:00,2026-06-20 18:34:32,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00211,W-20260620-1830
O00212,R05,Z2,2026-06-20 18:34:00,2026-06-20 18:36:49,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00212,W-20260620-1830
O00213,R12,Z2,2026-06-20 18:34:00,2026-06-20 18:36:33,scheduled,1.0,3,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00213,W-20260620-1830
O00214,R18,Z1,2026-06-20 18:34:00,2026-06-20 18:37:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00214,W-20260620-1830
O00215,R20,Z1,2026-06-20 18:34:00,2026-06-20 18:36:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00215,W-20260620-1830
O00216,R11,Z2,2026-06-20 20:18:00,2026-06-20 20:18:30,extra,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00216,W-20260620-1830
O00217,R02,Z3,2026-06-20 21:56:00,2026-06-20 21:59:27,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00217,W-20260620-2200
O00218,R05,Z2,2026-06-20 21:58:00,2026-06-20 21:59:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00218,W-20260620-2200
O00219,R08,Z2,2026-06-20 21:59:00,2026-06-20 22:00:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00219,W-20260620-2200
O00220,R13,Z3,2026-06-20 21:59:00,2026-06-20 22:02:21,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00220,W-20260620-2200
O00221,R15,Z2,2026-06-20 21:59:00,2026-06-20 22:02:21,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00221,W-20260620-2200
O00222,R01,Z1,2026-06-20 22:00:00,2026-06-20 22:02:49,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00222,W-20260620-2200
O00223,R03,Z1,2026-06-20 22:01:00,2026-06-20 22:03:08,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00223,W-20260620-2200
O00224,R04,Z1,2026-06-20 22:01:00,2026-06-20 22:04:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00224,W-20260620-2200
O00225,R10,Z3,2026-06-20 22:01:00,2026-06-20 22:03:15,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00225,W-20260620-2200
O00226,R18,Z1,2026-06-20 22:01:00,2026-06-20 22:01:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00226,W-20260620-2200
O00227,R11,Z2,2026-06-20 22:02:00,2026-06-20 22:02:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00227,W-20260620-2200
O00228,R12,Z2,2026-06-20 22:02:00,2026-06-20 22:05:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00228,W-20260620-2200
O00229,R14,Z3,2026-06-20 22:02:00,2026-06-20 22:05:29,scheduled,1.0,1,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00229,W-20260620-2200
O00230,R06,Z1,2026-06-20 22:03:00,2026-06-20 22:04:40,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00230,W-20260620-2200
O00231,R07,Z3,2026-06-20 22:03:00,2026-06-20 22:04:08,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00231,W-20260620-2200
O00232,R09,Z3,2026-06-20 22:03:00,2026-06-20 22:05:06,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00232,W-20260620-2200
O00233,R16,Z2,2026-06-20 22:04:00,2026-06-20 22:05:03,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00233,W-20260620-2200
O00234,R17,Z1,2026-06-20 22:04:00,2026-06-20 22:05:59,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00234,W-20260620-2200
O00235,R19,Z2,2026-06-20 22:04:00,2026-06-20 22:04:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00235,W-20260620-2200
O00236,R20,Z1,2026-06-20 22:04:00,2026-06-20 22:04:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00236,W-20260620-2200
O00237,R01,Z1,2026-06-21 07:26:00,2026-06-21 07:28:36,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00237,W-20260621-0730
O00238,R02,Z3,2026-06-21 07:26:00,2026-06-21 07:26:40,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00238,W-20260621-0730
O00239,R03,Z1,2026-06-21 07:26:00,2026-06-21 07:27:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00239,W-20260621-0730
O00240,R17,Z1,2026-06-21 07:26:00,2026-06-21 07:27:49,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00240,W-20260621-0730
O00241,R19,Z2,2026-06-21 07:26:00,2026-06-21 07:28:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00241,W-20260621-0730
O00242,R09,Z3,2026-06-21 07:27:00,2026-06-21 07:28:34,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00242,W-20260621-0730
O00243,R11,Z2,2026-06-21 07:27:00,2026-06-21 07:30:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00243,W-20260621-0730
O00244,R18,Z1,2026-06-21 07:28:00,2026-06-21 07:29:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00244,W-20260621-0730
O00245,R05,Z2,2026-06-21 07:29:00,2026-06-21 07:32:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00245,W-20260621-0730
O00246,R07,Z3,2026-06-21 07:29:00,2026-06-21 07:30:41,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00246,W-20260621-0730
O00247,R08,Z2,2026-06-21 07:29:00,2026-06-21 07:31:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00247,W-20260621-0730
O00248,R14,Z3,2026-06-21 07:29:00,2026-06-21 07:30:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00248,W-20260621-0730
O00249,R16,Z2,2026-06-21 07:30:00,2026-06-21 07:31:10,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00249,W-20260621-0730
O00250,R20,Z1,2026-06-21 07:30:00,2026-06-21 07:31:14,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00250,W-20260621-0730
O00251,R13,Z3,2026-06-21 07:31:00,2026-06-21 07:31:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00251,W-20260621-0730
O00252,R04,Z1,2026-06-21 07:32:00,2026-06-21 07:34:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00252,W-20260621-0730
O00253,R10,Z3,2026-06-21 07:32:00,2026-06-21 07:35:25,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00253,W-20260621-0730
O00254,R06,Z1,2026-06-21 07:33:00,2026-06-21 07:36:18,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O00254,W-20260621-0730
